panel,title,rate,rank,estimate,low,high,status
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,40.130151843817785,0.31788079470198677,0.039735099337748346,0.5960264900662252,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,40.780911062906725,0.31788079470198677,0.039735099337748346,0.5960264900662252,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,41.431670281995665,0.31788079470198677,0.039735099337748346,0.609271523178808,Never Significant
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,42.0824295010846,0.2781456953642384,0.039735099337748346,0.609271523178808,Never Significant
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,42.73318872017354,0.31788079470198677,0.039735099337748346,0.5960264900662252,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,43.38394793926248,0.32450331125827814,0.039735099337748346,0.5960264900662252,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,44.03470715835141,0.33774834437086093,0.07947019867549669,0.5695364238410596,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,44.68546637744035,0.3443708609271523,0.06622516556291391,0.6225165562913907,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,45.33622559652928,0.3443708609271523,0.06622516556291391,0.6225165562913907,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,45.98698481561822,0.36423841059602646,0.07947019867549669,0.6357615894039735,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,46.637744034707154,0.3576158940397351,0.11920529801324503,0.5960264900662252,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,47.288503253796094,0.3576158940397351,0.11920529801324503,0.5960264900662252,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,47.939262472885034,0.3708609271523179,0.11920529801324503,0.609271523178808,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,48.590021691973966,0.37748344370860926,0.09271523178807947,0.6490066225165563,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,49.240780911062906,0.37748344370860926,0.09271523178807947,0.6490066225165563,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,49.891540130151846,0.36423841059602646,0.10596026490066225,0.6622516556291391,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,50.542299349240785,0.37748344370860926,0.09271523178807947,0.6622516556291391,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,51.19305856832972,0.3841059602649007,0.11920529801324503,0.6490066225165563,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,51.84381778741866,0.3841059602649007,0.13245033112582782,0.6622516556291391,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,52.49457700650759,0.39072847682119205,0.11920529801324503,0.6622516556291391,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,53.14533622559653,0.39072847682119205,0.11920529801324503,0.6887417218543046,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,53.79609544468546,0.4105960264900662,0.10596026490066225,0.7284768211920529,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,54.4468546637744,0.4105960264900662,0.10596026490066225,0.7284768211920529,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,55.09761388286334,0.41721854304635764,0.10596026490066225,0.7417218543046358,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,55.748373101952275,0.41721854304635764,0.18543046357615894,0.6887417218543046,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,56.399132321041215,0.423841059602649,0.1456953642384106,0.7019867549668874,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,57.04989154013015,0.423841059602649,0.1456953642384106,0.7019867549668874,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,57.70065075921909,0.423841059602649,0.1456953642384106,0.7019867549668874,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,58.35140997830802,0.423841059602649,0.10596026490066225,0.7549668874172185,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,59.00216919739696,0.423841059602649,0.09271523178807947,0.7549668874172185,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,59.65292841648589,0.423841059602649,0.15894039735099338,0.6887417218543046,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,60.30368763557483,0.4304635761589404,0.1456953642384106,0.7019867549668874,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,60.95444685466378,0.4370860927152318,0.18543046357615894,0.6754966887417219,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,61.60520607375272,0.4370860927152318,0.18543046357615894,0.6754966887417219,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,62.25596529284165,0.4304635761589404,0.18543046357615894,0.6754966887417219,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,62.90672451193059,0.4304635761589404,0.15894039735099338,0.7019867549668874,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,63.55748373101952,0.4370860927152318,0.17218543046357615,0.7019867549668874,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,64.20824295010846,0.4304635761589404,0.15894039735099338,0.7284768211920529,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,64.8590021691974,0.44370860927152317,0.2119205298013245,0.6887417218543046,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,65.50976138828634,0.4503311258278146,0.13245033112582782,0.7814569536423841,Never Significant
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,66.16052060737528,0.4503311258278146,0.17218543046357615,0.7284768211920529,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,66.81127982646422,0.46357615894039733,0.2119205298013245,0.6887417218543046,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,67.46203904555314,0.46357615894039733,0.17218543046357615,0.7417218543046358,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,68.11279826464208,0.4768211920529801,0.15894039735099338,0.7947019867549668,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,68.76355748373102,0.4900662251655629,0.23841059602649006,0.7284768211920529,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,69.41431670281996,0.4768211920529801,0.2119205298013245,0.7682119205298014,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,70.06507592190889,0.4900662251655629,0.2119205298013245,0.7682119205298014,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,70.71583514099783,0.48344370860927155,0.2119205298013245,0.7417218543046358,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,71.36659436008676,0.4966887417218543,0.2119205298013245,0.7814569536423841,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,72.0173535791757,0.5033112582781457,0.18543046357615894,0.8211920529801324,Never Significant
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,72.66811279826464,0.4900662251655629,0.26490066225165565,0.7549668874172185,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,73.31887201735357,0.5165562913907285,0.2251655629139073,0.7947019867549668,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,73.96963123644251,0.5298013245033113,0.18543046357615894,0.847682119205298,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,74.62039045553145,0.5298013245033113,0.2119205298013245,0.8344370860927153,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,75.27114967462039,0.5165562913907285,0.23841059602649006,0.8079470198675497,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,75.92190889370933,0.5298013245033113,0.1986754966887417,0.8609271523178808,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,76.57266811279827,0.5298013245033113,0.1986754966887417,0.7682119205298014,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,77.22342733188721,0.5298013245033113,0.2913907284768212,0.7682119205298014,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,77.87418655097615,0.5298013245033113,0.1986754966887417,0.8741721854304636,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,78.52494577006507,0.5496688741721855,0.2119205298013245,0.8609271523178808,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,79.17570498915401,0.5629139072847682,0.2913907284768212,0.7947019867549668,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,79.82646420824295,0.5562913907284768,0.2913907284768212,0.847682119205298,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,80.4772234273319,0.5629139072847682,0.2913907284768212,0.847682119205298,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,81.12798264642083,0.5629139072847682,0.2913907284768212,0.847682119205298,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,81.77874186550976,0.5960264900662252,0.2913907284768212,0.847682119205298,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,82.4295010845987,0.5960264900662252,0.304635761589404,0.8609271523178808,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,83.08026030368764,0.5894039735099338,0.304635761589404,0.8609271523178808,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,83.73101952277658,0.609271523178808,0.31788079470198677,0.8874172185430463,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,84.3817787418655,0.609271523178808,0.33112582781456956,0.8874172185430463,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,85.03253796095444,0.609271523178808,0.33112582781456956,0.9006622516556292,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,85.68329718004338,0.6490066225165563,0.33112582781456956,0.9271523178807947,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,86.33405639913232,0.6556291390728477,0.3841059602649007,0.9536423841059603,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,86.98481561822126,0.695364238410596,0.3973509933774834,0.9536423841059603,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,87.63557483731019,0.695364238410596,0.423841059602649,0.9801324503311258,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,88.28633405639913,0.695364238410596,0.423841059602649,0.9933774834437086,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,88.93709327548807,0.7218543046357616,0.4370860927152318,0.9933774834437086,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,89.587852494577,0.7152317880794702,0.4370860927152318,0.9933774834437086,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,90.23861171366593,0.7218543046357616,0.4503311258278146,1.0066225165562914,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,90.88937093275487,0.7417218543046358,0.4503311258278146,1.0198675496688743,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,91.54013015184381,0.7483443708609272,0.46357615894039733,1.0463576158940397,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,92.19088937093277,0.7615894039735099,0.4768211920529801,1.0463576158940397,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,92.84164859002169,0.7682119205298014,0.4900662251655629,1.0463576158940397,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,93.49240780911063,0.7682119205298014,0.4900662251655629,1.0596026490066226,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,94.14316702819957,0.7814569536423841,0.4900662251655629,1.0728476821192052,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,94.79392624728851,0.8013245033112583,0.5033112582781457,1.086092715231788,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,95.44468546637745,0.8013245033112583,0.5165562913907285,1.086092715231788,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,96.09544468546638,0.8079470198675497,0.5298013245033113,1.099337748344371,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,96.74620390455532,0.8145695364238411,0.543046357615894,1.1125827814569536,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,97.39696312364426,0.847682119205298,0.543046357615894,1.1390728476821192,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,98.0477223427332,0.8741721854304636,0.5827814569536424,1.1523178807947019,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,98.69848156182212,0.9006622516556292,0.5960264900662252,1.205298013245033,Replicated
2,Multiple Testing – Benjamini–Yekutieli,Replication Rate: 75.6%,99.34924078091106,1.0066225165562914,0.6357615894039735,1.205298013245033,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,0.4329004329004329,-0.19333333333333333,-0.48,0.02666666666666667,Never Significant
3,Empirical Bayes – US,Replication Rate: 82.4%,1.0822510822510822,-0.2,-0.37333333333333335,0.013333333333333334,Never Significant
3,Empirical Bayes – US,Replication Rate: 82.4%,1.7316017316017316,-0.22666666666666666,-0.36,-0.02666666666666667,Not Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,2.380952380952381,-0.14666666666666667,-0.36,0.09333333333333334,Never Significant
3,Empirical Bayes – US,Replication Rate: 82.4%,3.0303030303030303,-0.12,-0.29333333333333333,0.09333333333333334,Never Significant
3,Empirical Bayes – US,Replication Rate: 82.4%,3.67965367965368,-0.05333333333333334,-0.26666666666666666,0.12,Not Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,4.329004329004329,-0.1,-0.30666666666666664,0.12,Not Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,4.978354978354979,-0.10666666666666667,-0.30666666666666664,0.08,Not Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,5.627705627705628,-0.08,-0.25333333333333335,0.09333333333333334,Not Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,6.277056277056277,-0.04,-0.22666666666666666,0.18666666666666668,Never Significant
3,Empirical Bayes – US,Replication Rate: 82.4%,6.926406926406926,-0.08666666666666667,-0.25333333333333335,0.08,Not Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,7.575757575757576,-0.04,-0.21333333333333335,0.24,Never Significant
3,Empirical Bayes – US,Replication Rate: 82.4%,8.225108225108226,0.04,-0.16,0.24,Never Significant
3,Empirical Bayes – US,Replication Rate: 82.4%,8.874458874458876,0.013333333333333334,-0.16,0.22666666666666666,Never Significant
3,Empirical Bayes – US,Replication Rate: 82.4%,9.523809523809524,-0.02666666666666667,-0.16,0.25333333333333335,Not Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,10.173160173160174,0.03333333333333333,-0.16,0.25333333333333335,Not Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,10.822510822510822,0.22666666666666666,-0.18666666666666668,0.25333333333333335,Never Significant
3,Empirical Bayes – US,Replication Rate: 82.4%,11.471861471861471,0.03333333333333333,-0.13333333333333333,0.25333333333333335,Never Significant
3,Empirical Bayes – US,Replication Rate: 82.4%,12.121212121212121,0.013333333333333334,-0.13333333333333333,0.21333333333333335,Not Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,12.770562770562771,0.06666666666666667,-0.12,0.26666666666666666,Never Significant
3,Empirical Bayes – US,Replication Rate: 82.4%,13.41991341991342,0.04,-0.10666666666666667,0.24,Not Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,14.06926406926407,0.06666666666666667,-0.09333333333333334,0.30666666666666664,Never Significant
3,Empirical Bayes – US,Replication Rate: 82.4%,14.71861471861472,0.03333333333333333,-0.13333333333333333,0.24,Not Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,15.367965367965366,0.16,-0.08,0.3466666666666667,Never Significant
3,Empirical Bayes – US,Replication Rate: 82.4%,16.017316017316016,0.13333333333333333,-0.06666666666666667,0.32,Not Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,16.666666666666664,0.08,-0.13333333333333333,0.29333333333333333,Never Significant
3,Empirical Bayes – US,Replication Rate: 82.4%,17.316017316017316,0.18,-0.08,0.25333333333333335,Not Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,17.965367965367964,0.16666666666666666,-0.04,0.3466666666666667,Never Significant
3,Empirical Bayes – US,Replication Rate: 82.4%,18.614718614718615,0.09333333333333334,-0.02666666666666667,0.36,Not Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,19.264069264069263,0.14,-0.06666666666666667,0.36,Not Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,19.913419913419915,0.09333333333333334,-0.09333333333333334,0.29333333333333333,Not Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,20.562770562770563,0.10666666666666667,-0.05333333333333334,0.3333333333333333,Not Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,21.21212121212121,0.15333333333333332,-0.02666666666666667,0.36,Never Significant
3,Empirical Bayes – US,Replication Rate: 82.4%,21.861471861471863,0.21333333333333335,-0.02666666666666667,0.3466666666666667,Not Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,22.51082251082251,0.16,-0.013333333333333334,0.36,Not Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,23.160173160173162,0.13333333333333333,-0.06666666666666667,0.32,Not Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,23.809523809523807,0.21333333333333335,-0.04,0.38666666666666666,Never Significant
3,Empirical Bayes – US,Replication Rate: 82.4%,24.458874458874458,0.18666666666666668,-0.04,0.4,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,25.108225108225106,0.18,0.013333333333333334,0.4,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,25.757575757575758,0.16,-0.013333333333333334,0.3333333333333333,Never Significant
3,Empirical Bayes – US,Replication Rate: 82.4%,26.406926406926406,0.19333333333333333,-0.02666666666666667,0.36,Not Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,27.056277056277057,0.17333333333333334,0.02666666666666667,0.36,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,27.705627705627705,0.2,0.0,0.37333333333333335,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,28.354978354978357,0.24,0.04,0.44,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,29.004329004329005,0.30666666666666664,0.05333333333333334,0.44,Never Significant
3,Empirical Bayes – US,Replication Rate: 82.4%,29.653679653679653,0.24666666666666667,0.05333333333333334,0.4533333333333333,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,30.303030303030305,0.18666666666666668,0.013333333333333334,0.4266666666666667,Never Significant
3,Empirical Bayes – US,Replication Rate: 82.4%,30.952380952380953,0.2,0.0,0.4,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,31.601731601731604,0.24666666666666667,0.08,0.41333333333333333,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,32.25108225108225,0.25333333333333335,0.08,0.44,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,32.900432900432904,0.24,0.013333333333333334,0.44,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,33.549783549783555,0.23333333333333334,0.06666666666666667,0.4,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,34.1991341991342,0.24,0.04,0.4266666666666667,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,34.84848484848485,0.24,0.02666666666666667,0.4533333333333333,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,35.4978354978355,0.26,0.02666666666666667,0.52,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,36.14718614718615,0.25333333333333335,0.05333333333333334,0.5066666666666667,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,36.79653679653679,0.25333333333333335,0.06666666666666667,0.4533333333333333,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,37.44588744588744,0.26,0.06666666666666667,0.4533333333333333,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,38.095238095238095,0.26,0.06666666666666667,0.4533333333333333,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,38.74458874458874,0.2733333333333333,0.09333333333333334,0.44,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,39.39393939393939,0.2866666666666667,0.09333333333333334,0.4666666666666667,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,40.04329004329004,0.3,0.12,0.48,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,40.692640692640694,0.2866666666666667,0.08,0.4666666666666667,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,41.34199134199134,0.28,0.08,0.4666666666666667,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,41.99134199134199,0.2733333333333333,0.08,0.4666666666666667,Never Significant
3,Empirical Bayes – US,Replication Rate: 82.4%,42.64069264069264,0.32,0.09333333333333334,0.52,Never Significant
3,Empirical Bayes – US,Replication Rate: 82.4%,43.290043290043286,0.32,0.12,0.52,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,43.93939393939394,0.32666666666666666,0.12,0.5066666666666667,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,44.58874458874459,0.30666666666666664,0.14666666666666667,0.5066666666666667,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,45.23809523809524,0.3,0.09333333333333334,0.5066666666666667,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,45.887445887445885,0.3,0.09333333333333334,0.49333333333333335,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,46.53679653679654,0.32,0.10666666666666667,0.48,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,47.18614718614719,0.31333333333333335,0.14666666666666667,0.5066666666666667,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,47.83549783549784,0.32,0.14666666666666667,0.5066666666666667,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,48.484848484848484,0.32666666666666666,0.14666666666666667,0.52,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,49.134199134199136,0.3333333333333333,0.17333333333333334,0.56,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,49.78354978354979,0.34,0.16,0.56,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,50.43290043290043,0.34,0.14666666666666667,0.5733333333333334,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,51.082251082251084,0.32666666666666666,0.17333333333333334,0.5733333333333334,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,51.73160173160173,0.3333333333333333,0.14666666666666667,0.52,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,52.38095238095239,0.3333333333333333,0.18666666666666668,0.5333333333333333,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,53.03030303030303,0.3466666666666667,0.14666666666666667,0.5333333333333333,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,53.67965367965368,0.35333333333333333,0.14666666666666667,0.5866666666666667,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,54.32900432900433,0.36666666666666664,0.13333333333333333,0.6,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,54.97835497835498,0.38666666666666666,0.13333333333333333,0.6,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,55.62770562770562,0.38666666666666666,0.18666666666666668,0.5866666666666667,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,56.27705627705628,0.38666666666666666,0.21333333333333335,0.6133333333333333,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,56.926406926406926,0.38666666666666666,0.18666666666666668,0.6133333333333333,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,57.57575757575758,0.38,0.17333333333333334,0.5733333333333334,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,58.22510822510822,0.38,0.17333333333333334,0.5733333333333334,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,58.87445887445888,0.38,0.13333333333333333,0.5733333333333334,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,59.523809523809526,0.38666666666666666,0.13333333333333333,0.5733333333333334,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,60.17316017316018,0.38666666666666666,0.2,0.6,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,60.82251082251082,0.3933333333333333,0.2,0.6,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,61.471861471861466,0.41333333333333333,0.2,0.5733333333333334,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,62.121212121212125,0.38666666666666666,0.21333333333333335,0.5733333333333334,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,62.77056277056276,0.38666666666666666,0.18666666666666668,0.56,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,63.41991341991342,0.38666666666666666,0.18666666666666668,0.5733333333333334,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,64.06926406926407,0.4066666666666667,0.18666666666666668,0.5733333333333334,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,64.71861471861472,0.3933333333333333,0.18666666666666668,0.5733333333333334,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,65.36796536796537,0.38666666666666666,0.16,0.6,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,66.01731601731602,0.38666666666666666,0.17333333333333334,0.6,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,66.66666666666666,0.3933333333333333,0.2,0.5866666666666667,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,67.31601731601732,0.4,0.2,0.5866666666666667,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,67.96536796536796,0.4066666666666667,0.2,0.6533333333333333,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,68.61471861471861,0.44,0.22666666666666666,0.6533333333333333,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,69.26406926406926,0.4266666666666667,0.22666666666666666,0.6133333333333333,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,69.91341991341992,0.44,0.22666666666666666,0.6133333333333333,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,70.56277056277057,0.46,0.24,0.64,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,71.21212121212122,0.46,0.28,0.68,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,71.86147186147186,0.4666666666666667,0.25333333333333335,0.68,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,72.51082251082252,0.4666666666666667,0.24,0.68,Never Significant
3,Empirical Bayes – US,Replication Rate: 82.4%,73.16017316017316,0.4533333333333333,0.28,0.68,Replicated
3,Empirical Bayes – US,Replication Rate: 82.4%,73.80952380952381,0.46,0.22666666666666666,0.68,Replicated
